"Step","20260203_145728_traj_reward_fresh_configA_age1500 - actor/ratio_min","20260203_145728_traj_reward_fresh_configA_age1500 - actor/ratio_min__MIN","20260203_145728_traj_reward_fresh_configA_age1500 - actor/ratio_min__MAX","20260203_145221_traj_reward_fresh_configA_age1000 - actor/ratio_min","20260203_145221_traj_reward_fresh_configA_age1000 - actor/ratio_min__MIN","20260203_145221_traj_reward_fresh_configA_age1000 - actor/ratio_min__MAX","20260203_144832_traj_reward_fresh_configA - actor/ratio_min","20260203_144832_traj_reward_fresh_configA - actor/ratio_min__MIN","20260203_144832_traj_reward_fresh_configA - actor/ratio_min__MAX","20260203_141744_traj_reward_fresh - actor/ratio_min","20260203_141744_traj_reward_fresh - actor/ratio_min__MIN","20260203_141744_traj_reward_fresh - actor/ratio_min__MAX","20260201_191930_traj_reward_fresh_configA_IS - actor/ratio_min","20260201_191930_traj_reward_fresh_configA_IS - actor/ratio_min__MIN","20260201_191930_traj_reward_fresh_configA_IS - actor/ratio_min__MAX","20260201_191332_traj_reward_fresh - actor/ratio_min","20260201_191332_traj_reward_fresh - actor/ratio_min__MIN","20260201_191332_traj_reward_fresh - actor/ratio_min__MAX","20260131_160147_step_reward_fresh_configA - actor/ratio_min","20260131_160147_step_reward_fresh_configA - actor/ratio_min__MIN","20260131_160147_step_reward_fresh_configA - actor/ratio_min__MAX","20260131_160100_step_reward_fresh - actor/ratio_min","20260131_160100_step_reward_fresh - actor/ratio_min__MIN","20260131_160100_step_reward_fresh - actor/ratio_min__MAX","20260131_155522_traj_reward_fresh - actor/ratio_min","20260131_155522_traj_reward_fresh - actor/ratio_min__MIN","20260131_155522_traj_reward_fresh - actor/ratio_min__MAX","20260131_155911_traj_reward_fresh_configA - actor/ratio_min","20260131_155911_traj_reward_fresh_configA - actor/ratio_min__MIN","20260131_155911_traj_reward_fresh_configA - actor/ratio_min__MAX"
"190","0.2910935156319283","0.2910935156319283","0.2910935156319283","0.15280643983746395","0.15280643983746395","0.15280643983746395","0.1801454807984726","0.1801454807984726","0.1801454807984726","0.3635632774748956","0.3635632774748956","0.3635632774748956","0.08136580473842693","0.08136580473842693","0.08136580473842693","0.852195244282484","0.852195244282484","0.852195244282484","1","1","1","0.27686088271122955","0.27686088271122955","0.27686088271122955","0.8489614026620984","0.8489614026620984","0.8489614026620984","0.011512171564682594","0.011512171564682594","0.011512171564682594"
"191","0.15174683775353515","0.15174683775353515","0.15174683775353515","0.13889957656939345","0.13889957656939345","0.13889957656939345","0.19223498584353038","0.19223498584353038","0.19223498584353038","0.3561402952664139","0.3561402952664139","0.3561402952664139","0.06724394282470228","0.06724394282470228","0.06724394282470228","0.8842711010947824","0.8842711010947824","0.8842711010947824","1","1","1","0.28537112277637355","0.28537112277637355","0.28537112277637355","0.8324878301937133","0.8324878301937133","0.8324878301937133","0.02815089217805284","0.02815089217805284","0.02815089217805284"
"192","0.273135088402114","0.273135088402114","0.273135088402114","0.17320986490352652","0.17320986490352652","0.17320986490352652","0.24046968169448757","0.24046968169448757","0.24046968169448757","0.33820049976748123","0.33820049976748123","0.33820049976748123","0.053796417304855015","0.053796417304855015","0.053796417304855015","0.8467870820313692","0.8467870820313692","0.8467870820313692","1","1","1","0.2985172362323283","0.2985172362323283","0.2985172362323283","0.8463213364593685","0.8463213364593685","0.8463213364593685","0.01485234154766543","0.01485234154766543","0.01485234154766543"
"193","0.3021534682326319","0.3021534682326319","0.3021534682326319","0.18236036883697082","0.18236036883697082","0.18236036883697082","0.2988551946646112","0.2988551946646112","0.2988551946646112","0.3110161233944382","0.3110161233944382","0.3110161233944382","0.09760226965633914","0.09760226965633914","0.09760226965633914","0.833361106691882","0.833361106691882","0.833361106691882","1","1","1","0.3983818623304014","0.3983818623304014","0.3983818623304014","0.8841956416144967","0.8841956416144967","0.8841956416144967","0.10166616541708079","0.10166616541708079","0.10166616541708079"
"194","0.2631675704361669","0.2631675704361669","0.2631675704361669","0.09050204942757456","0.09050204942757456","0.09050204942757456","0.1990903122450618","0.1990903122450618","0.1990903122450618","0.3095229503323935","0.3095229503323935","0.3095229503323935","0.07962508918811026","0.07962508918811026","0.07962508918811026","0.852300570346415","0.852300570346415","0.852300570346415","1","1","1","0.3319781395171493","0.3319781395171493","0.3319781395171493","0.8511826682370156","0.8511826682370156","0.8511826682370156","0.050812261866160544","0.050812261866160544","0.050812261866160544"
"195","0.26407681090125834","0.26407681090125834","0.26407681090125834","0.07871205436237644","0.07871205436237644","0.07871205436237644","0.232566161316754","0.232566161316754","0.232566161316754","0.353121301275678","0.353121301275678","0.353121301275678","0.10791074454992466","0.10791074454992466","0.10791074454992466","0.8491370542906225","0.8491370542906225","0.8491370542906225","1","1","1","0.3798828847684847","0.3798828847684847","0.3798828847684847","0.8110581855289638","0.8110581855289638","0.8110581855289638","0.000593050223375087","0.000593050223375087","0.000593050223375087"
"196","0.30186611716917966","0.30186611716917966","0.30186611716917966","0.08130748916523445","0.08130748916523445","0.08130748916523445","0.1746109941755325","0.1746109941755325","0.1746109941755325","0.3525796609860663","0.3525796609860663","0.3525796609860663","0.07064173318835465","0.07064173318835465","0.07064173318835465","0.8162245810963213","0.8162245810963213","0.8162245810963213","1","1","1","0.3324441877425818","0.3324441877425818","0.3324441877425818","0.8271783718373626","0.8271783718373626","0.8271783718373626","0.004386309898779544","0.004386309898779544","0.004386309898779544"
"197","0.23060045841780497","0.23060045841780497","0.23060045841780497","0.0974861156224156","0.0974861156224156","0.0974861156224156","0.09292716549822067","0.09292716549822067","0.09292716549822067","0.3847926776306849","0.3847926776306849","0.3847926776306849","0.04729181560701269","0.04729181560701269","0.04729181560701269","0.8431433367077261","0.8431433367077261","0.8431433367077261","1","1","1","0.32640951938360807","0.32640951938360807","0.32640951938360807","0.8658812195062637","0.8658812195062637","0.8658812195062637","0.014928825786696317","0.014928825786696317","0.014928825786696317"
"198","0.27820047827402306","0.27820047827402306","0.27820047827402306","0.10825981734924536","0.10825981734924536","0.10825981734924536","0.17339309883163878","0.17339309883163878","0.17339309883163878","0.35304361179078114","0.35304361179078114","0.35304361179078114","0.08388464287405284","0.08388464287405284","0.08388464287405284","0.8193507046578361","0.8193507046578361","0.8193507046578361","1","1","1","0.23990450837649746","0.23990450837649746","0.23990450837649746","0.8286581602878869","0.8286581602878869","0.8286581602878869","0.0073238381144512185","0.0073238381144512185","0.0073238381144512185"
"199","0.19656186053703095","0.19656186053703095","0.19656186053703095","0.09773238367868886","0.09773238367868886","0.09773238367868886","0.19780577072959543","0.19780577072959543","0.19780577072959543","0.30539656840846874","0.30539656840846874","0.30539656840846874","0.026159030185452063","0.026159030185452063","0.026159030185452063","0.8461323878727853","0.8461323878727853","0.8461323878727853","1","1","1","0.29419026150115474","0.29419026150115474","0.29419026150115474","0.8160859029740095","0.8160859029740095","0.8160859029740095","0.06553530954086","0.06553530954086","0.06553530954086"
"200","0.22129903531263295","0.22129903531263295","0.22129903531263295","0.052758790709752645","0.052758790709752645","0.052758790709752645","0.08733521703088822","0.08733521703088822","0.08733521703088822","0.3066580028789758","0.3066580028789758","0.3066580028789758","0.014672715132171964","0.014672715132171964","0.014672715132171964","0.8825288135558367","0.8825288135558367","0.8825288135558367","1","1","1","0.31708038133851735","0.31708038133851735","0.31708038133851735","0.8482810910791159","0.8482810910791159","0.8482810910791159","0.01546874047575437","0.01546874047575437","0.01546874047575437"
"201","0.16000691155633717","0.16000691155633717","0.16000691155633717","0.09987025784712111","0.09987025784712111","0.09987025784712111","0.07044956416325476","0.07044956416325476","0.07044956416325476","0.304057111055954","0.304057111055954","0.304057111055954","0.049927608912237055","0.049927608912237055","0.049927608912237055","0.8463909742422402","0.8463909742422402","0.8463909742422402","1","1","1","0.21513117726897235","0.21513117726897235","0.21513117726897235","0.8242497318424284","0.8242497318424284","0.8242497318424284","0.027916745011374533","0.027916745011374533","0.027916745011374533"
"202","0.1906513662115703","0.1906513662115703","0.1906513662115703","0.0764336182981597","0.0764336182981597","0.0764336182981597","0.1263306577810852","0.1263306577810852","0.1263306577810852","0.361110658141115","0.361110658141115","0.361110658141115","0.02008959365479837","0.02008959365479837","0.02008959365479837","0.8532700854120776","0.8532700854120776","0.8532700854120776","1","1","1","0.26064492801518124","0.26064492801518124","0.26064492801518124","0.8017830885946751","0.8017830885946751","0.8017830885946751","0.0623753120337374","0.0623753120337374","0.0623753120337374"
"203","0.18039225512658152","0.18039225512658152","0.18039225512658152","0.06933296618568657","0.06933296618568657","0.06933296618568657","0.09205028383280478","0.09205028383280478","0.09205028383280478","0.34380780354331364","0.34380780354331364","0.34380780354331364","0.06420743212786229","0.06420743212786229","0.06420743212786229","0.852442367002368","0.852442367002368","0.852442367002368","1","1","1","0.2239801026226993","0.2239801026226993","0.2239801026226993","0.780317300464958","0.780317300464958","0.780317300464958","0.00003118893097952234","0.00003118893097952234","0.00003118893097952234"
"204","0.15845076173007477","0.15845076173007477","0.15845076173007477","0.053842822614576846","0.053842822614576846","0.053842822614576846","0.11497000021601878","0.11497000021601878","0.11497000021601878","0.33444713016433525","0.33444713016433525","0.33444713016433525","0.026838522836914083","0.026838522836914083","0.026838522836914083","0.850547855719924","0.850547855719924","0.850547855719924","1","1","1","0.2054442512400832","0.2054442512400832","0.2054442512400832","0.7587920278310776","0.7587920278310776","0.7587920278310776","0.06270138390755303","0.06270138390755303","0.06270138390755303"
"205","0.2213529255804687","0.2213529255804687","0.2213529255804687","0.04570680691118101","0.04570680691118101","0.04570680691118101","0.10057994260916708","0.10057994260916708","0.10057994260916708","0.3282406447124231","0.3282406447124231","0.3282406447124231","0.02457361658673402","0.02457361658673402","0.02457361658673402","0.8101390856318176","0.8101390856318176","0.8101390856318176","1","1","1","0.28530651058514855","0.28530651058514855","0.28530651058514855","0.7740488979034126","0.7740488979034126","0.7740488979034126","0.070333227228032","0.070333227228032","0.070333227228032"
"206","0.2389165112761198","0.2389165112761198","0.2389165112761198","0.04656260752872199","0.04656260752872199","0.04656260752872199","0.17311713419735497","0.17311713419735497","0.17311713419735497","0.28247735278273467","0.28247735278273467","0.28247735278273467","0.00804123885690802","0.00804123885690802","0.00804123885690802","0.8041502051055431","0.8041502051055431","0.8041502051055431","1","1","1","0.34697947201349777","0.34697947201349777","0.34697947201349777","0.8228618737775832","0.8228618737775832","0.8228618737775832","0.08508489377574613","0.08508489377574613","0.08508489377574613"
"207","0.09871409245739038","0.09871409245739038","0.09871409245739038","0.02123615445741933","0.02123615445741933","0.02123615445741933","0.16738461707495134","0.16738461707495134","0.16738461707495134","0.3192374963728071","0.3192374963728071","0.3192374963728071","0.011039894397193564","0.011039894397193564","0.011039894397193564","0.8023407391738147","0.8023407391738147","0.8023407391738147","1","1","1","0.2597574809337214","0.2597574809337214","0.2597574809337214","0.795562211656943","0.795562211656943","0.795562211656943","0.09310297834623735","0.09310297834623735","0.09310297834623735"
"208","0.3155208070581921","0.3155208070581921","0.3155208070581921","0.04179897018676826","0.04179897018676826","0.04179897018676826","0.257481335295779","0.257481335295779","0.257481335295779","0.3514654064711067","0.3514654064711067","0.3514654064711067","0.004478029252572336","0.004478029252572336","0.004478029252572336","0.8389807059429586","0.8389807059429586","0.8389807059429586","1","1","1","0.20694236313177194","0.20694236313177194","0.20694236313177194","0.7623187839053571","0.7623187839053571","0.7623187839053571","0.016773298374134216","0.016773298374134216","0.016773298374134216"
"209","0.25350429183572487","0.25350429183572487","0.25350429183572487","0.03328064814518927","0.03328064814518927","0.03328064814518927","0.15233635279628288","0.15233635279628288","0.15233635279628288","0.37739239182701567","0.37739239182701567","0.37739239182701567","0.0030819029160628272","0.0030819029160628272","0.0030819029160628272","0.8336918391287327","0.8336918391287327","0.8336918391287327","1","1","1","0.3341771938359699","0.3341771938359699","0.3341771938359699","0.7824433688656427","0.7824433688656427","0.7824433688656427","0.0004050161158390753","0.0004050161158390753","0.0004050161158390753"
"210","0.17793695114050934","0.17793695114050934","0.17793695114050934","0.03404769706004629","0.03404769706004629","0.03404769706004629","0.1370655508294476","0.1370655508294476","0.1370655508294476","0.3466725196230982","0.3466725196230982","0.3466725196230982","0.004780361709880286","0.004780361709880286","0.004780361709880286","0.8337867734953761","0.8337867734953761","0.8337867734953761","1","1","1","0.3043375749516599","0.3043375749516599","0.3043375749516599","0.8584645576775074","0.8584645576775074","0.8584645576775074","0.031711574088785006","0.031711574088785006","0.031711574088785006"
"211","0.27263593968978483","0.27263593968978483","0.27263593968978483","0.027723917183265306","0.027723917183265306","0.027723917183265306","0.15291484489262075","0.15291484489262075","0.15291484489262075","0.3520143724163063","0.3520143724163063","0.3520143724163063","0.0021621619330917446","0.0021621619330917446","0.0021621619330917446","0.8277689875103533","0.8277689875103533","0.8277689875103533","1","1","1","0.25730338976952094","0.25730338976952094","0.25730338976952094","0.8253213185817003","0.8253213185817003","0.8253213185817003","0.00016836462009747072","0.00016836462009747072","0.00016836462009747072"
"212","0.2499047284992173","0.2499047284992173","0.2499047284992173","0.04270659234104757","0.04270659234104757","0.04270659234104757","0.07617401426796278","0.07617401426796278","0.07617401426796278","0.3776647108825273","0.3776647108825273","0.3776647108825273","0.0038769775145818114","0.0038769775145818114","0.0038769775145818114","0.8419658727943897","0.8419658727943897","0.8419658727943897","1","1","1","0.20692846152815036","0.20692846152815036","0.20692846152815036","0.8421684314962476","0.8421684314962476","0.8421684314962476","0.050672442203079836","0.050672442203079836","0.050672442203079836"
"213","0.3596155935181642","0.3596155935181642","0.3596155935181642","0.038504259139124475","0.038504259139124475","0.038504259139124475","0.08198115721022248","0.08198115721022248","0.08198115721022248","0.38172454428695346","0.38172454428695346","0.38172454428695346","0.011714252221002539","0.011714252221002539","0.011714252221002539","0.8341434802860022","0.8341434802860022","0.8341434802860022","1","1","1","0.27844540090472947","0.27844540090472947","0.27844540090472947","0.8688231408596039","0.8688231408596039","0.8688231408596039","0.16975714141028778","0.16975714141028778","0.16975714141028778"
"214","0.22305818573101988","0.22305818573101988","0.22305818573101988","0.07020761075752979","0.07020761075752979","0.07020761075752979","0.1366876739152283","0.1366876739152283","0.1366876739152283","0.344952239011036","0.344952239011036","0.344952239011036","0.03244308512454095","0.03244308512454095","0.03244308512454095","0.8235902404412627","0.8235902404412627","0.8235902404412627","1","1","1","0.3318278048209322","0.3318278048209322","0.3318278048209322","0.8087559747509658","0.8087559747509658","0.8087559747509658","0.00018621262474358176","0.00018621262474358176","0.00018621262474358176"
"215","0.21328441673891219","0.21328441673891219","0.21328441673891219","0.06847124595230314","0.06847124595230314","0.06847124595230314","0.14636758756523705","0.14636758756523705","0.14636758756523705","0.3525226794081391","0.3525226794081391","0.3525226794081391","0.0032112037161020988","0.0032112037161020988","0.0032112037161020988","0.8244197433814406","0.8244197433814406","0.8244197433814406","1","1","1","0.2824873335927024","0.2824873335927024","0.2824873335927024","0.8425001767463982","0.8425001767463982","0.8425001767463982","0.060421109945514584","0.060421109945514584","0.060421109945514584"
"216","0.32354688540820253","0.32354688540820253","0.32354688540820253","0.029351952937590103","0.029351952937590103","0.029351952937590103","0.0790475018514251","0.0790475018514251","0.0790475018514251","0.3266959919092187","0.3266959919092187","0.3266959919092187","0.00575428308088155","0.00575428308088155","0.00575428308088155","0.7960234530277503","0.7960234530277503","0.7960234530277503","1","1","1","0.3535727165276512","0.3535727165276512","0.3535727165276512","0.8383533200249076","0.8383533200249076","0.8383533200249076","0.030722323315919384","0.030722323315919384","0.030722323315919384"
"217","0.24223960362517355","0.24223960362517355","0.24223960362517355","0.04753970320563461","0.04753970320563461","0.04753970320563461","0.08754680776226809","0.08754680776226809","0.08754680776226809","0.36612714437796967","0.36612714437796967","0.36612714437796967","0.0038205553877034325","0.0038205553877034325","0.0038205553877034325","0.8202222706750035","0.8202222706750035","0.8202222706750035","1","1","1","0.3940291851058646","0.3940291851058646","0.3940291851058646","0.8157927219290286","0.8157927219290286","0.8157927219290286","0.0012892927263531096","0.0012892927263531096","0.0012892927263531096"
"218","0.29426308902527143","0.29426308902527143","0.29426308902527143","0.02408328409458657","0.02408328409458657","0.02408328409458657","0.0392772404596613","0.0392772404596613","0.0392772404596613","0.38846597002884664","0.38846597002884664","0.38846597002884664","0.0030008055944215073","0.0030008055944215073","0.0030008055944215073","0.8151343539357185","0.8151343539357185","0.8151343539357185","1","1","1","0.3494911318193772","0.3494911318193772","0.3494911318193772","0.8365654577501118","0.8365654577501118","0.8365654577501118","0.0005333005011902011","0.0005333005011902011","0.0005333005011902011"
"219","0.21102192717774076","0.21102192717774076","0.21102192717774076","0.01119581256865515","0.01119581256865515","0.01119581256865515","0.03283395649452893","0.03283395649452893","0.03283395649452893","0.36244798183906823","0.36244798183906823","0.36244798183906823","0.014859523844099862","0.014859523844099862","0.014859523844099862","0.7964449981227517","0.7964449981227517","0.7964449981227517","1","1","1","0.32491622712633106","0.32491622712633106","0.32491622712633106","0.7997600783128291","0.7997600783128291","0.7997600783128291","0.027177402293934148","0.027177402293934148","0.027177402293934148"
"220","0.31913652200926673","0.31913652200926673","0.31913652200926673","0.09635333993866024","0.09635333993866024","0.09635333993866024","0.03359240876781655","0.03359240876781655","0.03359240876781655","0.32795151789832744","0.32795151789832744","0.32795151789832744","0.00777947095555738","0.00777947095555738","0.00777947095555738","0.8057504389435053","0.8057504389435053","0.8057504389435053","1","1","1","0.262690274612396","0.262690274612396","0.262690274612396","0.8036101278848946","0.8036101278848946","0.8036101278848946","0.0024247660129527167","0.0024247660129527167","0.0024247660129527167"
"221","0.3922921811629439","0.3922921811629439","0.3922921811629439","0.06463202479849883","0.06463202479849883","0.06463202479849883","0.03337883977670728","0.03337883977670728","0.03337883977670728","0.3548647809839167","0.3548647809839167","0.3548647809839167","0.04024227341197925","0.04024227341197925","0.04024227341197925","0.7843231642618775","0.7843231642618775","0.7843231642618775","1","1","1","0.29267533619713504","0.29267533619713504","0.29267533619713504","0.8384722736664116","0.8384722736664116","0.8384722736664116","0.0002597668316832979","0.0002597668316832979","0.0002597668316832979"
"222","0.25205571137306976","0.25205571137306976","0.25205571137306976","0.03316391513388339","0.03316391513388339","0.03316391513388339","0.06318672970087391","0.06318672970087391","0.06318672970087391","0.35849984731902396","0.35849984731902396","0.35849984731902396","0.04177721994262333","0.04177721994262333","0.04177721994262333","0.742585719563067","0.742585719563067","0.742585719563067","1","1","1","0.3689532541902736","0.3689532541902736","0.3689532541902736","0.798919330118224","0.798919330118224","0.798919330118224","0.0003421726180988709","0.0003421726180988709","0.0003421726180988709"
"223","0.24605864439802858","0.24605864439802858","0.24605864439802858","0.023257389037894427","0.023257389037894427","0.023257389037894427","0.0651793090562478","0.0651793090562478","0.0651793090562478","0.337420651992943","0.337420651992943","0.337420651992943","0.007849398229168358","0.007849398229168358","0.007849398229168358","0.7385004395619035","0.7385004395619035","0.7385004395619035","1","1","1","0.32918810355477035","0.32918810355477035","0.32918810355477035","0.7608578905492323","0.7608578905492323","0.7608578905492323","0.03412515748047043","0.03412515748047043","0.03412515748047043"
"224","0.2891866774809727","0.2891866774809727","0.2891866774809727","0.030896407020826883","0.030896407020826883","0.030896407020826883","0.01987581134494576","0.01987581134494576","0.01987581134494576","0.31584102882334264","0.31584102882334264","0.31584102882334264","0.0019644595117909404","0.0019644595117909404","0.0019644595117909404","0.752071158727631","0.752071158727631","0.752071158727631","1","1","1","0.2644403346203035","0.2644403346203035","0.2644403346203035","0.8090711333788931","0.8090711333788931","0.8090711333788931","0.06226037402190174","0.06226037402190174","0.06226037402190174"
"225","0.35535937131693474","0.35535937131693474","0.35535937131693474","0.04465424480500246","0.04465424480500246","0.04465424480500246","0.05342895589885899","0.05342895589885899","0.05342895589885899","0.3776534002606695","0.3776534002606695","0.3776534002606695","0.002777276710230238","0.002777276710230238","0.002777276710230238","0.791673882631585","0.791673882631585","0.791673882631585","1","1","1","0.3364682512183208","0.3364682512183208","0.3364682512183208","0.8204845166765153","0.8204845166765153","0.8204845166765153","0.00004952424623736067","0.00004952424623736067","0.00004952424623736067"
"226","0.3058064523084307","0.3058064523084307","0.3058064523084307","0.024197508270616952","0.024197508270616952","0.024197508270616952","0.08662602458085189","0.08662602458085189","0.08662602458085189","0.3826994799928798","0.3826994799928798","0.3826994799928798","0.0014630675572466657","0.0014630675572466657","0.0014630675572466657","0.7936632302589715","0.7936632302589715","0.7936632302589715","1","1","1","0.374906840181211","0.374906840181211","0.374906840181211","0.811226645950228","0.811226645950228","0.811226645950228","0.000003195322063752281","0.000003195322063752281","0.000003195322063752281"
"227","0.3036778991813439","0.3036778991813439","0.3036778991813439","0.006311426872634723","0.006311426872634723","0.006311426872634723","0.07599622392765326","0.07599622392765326","0.07599622392765326","0.40577674003725406","0.40577674003725406","0.40577674003725406","0.0016539952839596268","0.0016539952839596268","0.0016539952839596268","0.7785027078352869","0.7785027078352869","0.7785027078352869","1","1","1","0.38051050156354904","0.38051050156354904","0.38051050156354904","0.8047101290430874","0.8047101290430874","0.8047101290430874","6.32844999301938e-7","6.32844999301938e-7","6.32844999301938e-7"
"228","0.15790500907370125","0.15790500907370125","0.15790500907370125","0.012129891976027873","0.012129891976027873","0.012129891976027873","0.09922755473326106","0.09922755473326106","0.09922755473326106","0.35981859159983287","0.35981859159983287","0.35981859159983287","0.0014305955498614686","0.0014305955498614686","0.0014305955498614686","0.8120025000534952","0.8120025000534952","0.8120025000534952","1","1","1","0.3536305767484009","0.3536305767484009","0.3536305767484009","0.8004853301681578","0.8004853301681578","0.8004853301681578","0.03177619139625681","0.03177619139625681","0.03177619139625681"
"229","0.14661351033547046","0.14661351033547046","0.14661351033547046","0.003515061641046646","0.003515061641046646","0.003515061641046646","0.0446390282870669","0.0446390282870669","0.0446390282870669","0.3646449807238241","0.3646449807238241","0.3646449807238241","0.0007692081249121895","0.0007692081249121895","0.0007692081249121895","0.8074716292321682","0.8074716292321682","0.8074716292321682","1","1","1","0.3837574399658479","0.3837574399658479","0.3837574399658479","0.8470814907923341","0.8470814907923341","0.8470814907923341","8.023595909853327e-8","8.023595909853327e-8","8.023595909853327e-8"
"230","0.21685065359947397","0.21685065359947397","0.21685065359947397","0.01009318970813844","0.01009318970813844","0.01009318970813844","0.003952614640974406","0.003952614640974406","0.003952614640974406","0.40115091233360545","0.40115091233360545","0.40115091233360545","0.0003051910301158673","0.0003051910301158673","0.0003051910301158673","0.752149554900825","0.752149554900825","0.752149554900825","1","1","1","0.40163531884900294","0.40163531884900294","0.40163531884900294","0.7905123089440167","0.7905123089440167","0.7905123089440167","4.415094072983037e-7","4.415094072983037e-7","4.415094072983037e-7"
"231","0.3295214061785314","0.3295214061785314","0.3295214061785314","0.01079469696755786","0.01079469696755786","0.01079469696755786","0.10744573553996961","0.10744573553996961","0.10744573553996961","0.3798072447459617","0.3798072447459617","0.3798072447459617","0.0002746697940935981","0.0002746697940935981","0.0002746697940935981","0.7631276706233621","0.7631276706233621","0.7631276706233621","1","1","1","0.40351329951135995","0.40351329951135995","0.40351329951135995","0.8259895290248096","0.8259895290248096","0.8259895290248096","3.60228439907212e-8","3.60228439907212e-8","3.60228439907212e-8"
"232","0.2597177458915954","0.2597177458915954","0.2597177458915954","0.006075962659430445","0.006075962659430445","0.006075962659430445","0.067202745419086","0.067202745419086","0.067202745419086","0.35167559856245134","0.35167559856245134","0.35167559856245134","0.00007495500809880586","0.00007495500809880586","0.00007495500809880586","0.7930795615538955","0.7930795615538955","0.7930795615538955","1","1","1","0.392868284980068","0.392868284980068","0.392868284980068","0.8261701762676239","0.8261701762676239","0.8261701762676239","6.190437503703194e-8","6.190437503703194e-8","6.190437503703194e-8"
"233","0.13972959367834784","0.13972959367834784","0.13972959367834784","0.0036195323475245768","0.0036195323475245768","0.0036195323475245768","0.09337664657684641","0.09337664657684641","0.09337664657684641","0.37978119673061883","0.37978119673061883","0.37978119673061883","0.00008743979771530346","0.00008743979771530346","0.00008743979771530346","0.7685637027025223","0.7685637027025223","0.7685637027025223","1","1","1","0.3861230151960626","0.3861230151960626","0.3861230151960626","0.8162398071726784","0.8162398071726784","0.8162398071726784","2.2440399934618716e-7","2.2440399934618716e-7","2.2440399934618716e-7"
"234","0.18427680279958586","0.18427680279958586","0.18427680279958586","0.004473160179572222","0.004473160179572222","0.004473160179572222","0.041621007020788844","0.041621007020788844","0.041621007020788844","0.36646191017644014","0.36646191017644014","0.36646191017644014","0.0008815443927309048","0.0008815443927309048","0.0008815443927309048","0.8062862427905202","0.8062862427905202","0.8062862427905202","1","1","1","0.39054858205781784","0.39054858205781784","0.39054858205781784","0.7967987502925098","0.7967987502925098","0.7967987502925098","8.537514514453262e-8","8.537514514453262e-8","8.537514514453262e-8"
"235","0.2179437430181433","0.2179437430181433","0.2179437430181433","0.012377595548864827","0.012377595548864827","0.012377595548864827","0.05737586604789158","0.05737586604789158","0.05737586604789158","0.3413619394896159","0.3413619394896159","0.3413619394896159","0.0007882206470020544","0.0007882206470020544","0.0007882206470020544","0.7150148362852633","0.7150148362852633","0.7150148362852633","1","1","1","0.4094751098391498","0.4094751098391498","0.4094751098391498","0.8117077411152422","0.8117077411152422","0.8117077411152422","0.003008324890613916","0.003008324890613916","0.003008324890613916"
"236","0.10636064448064692","0.10636064448064692","0.10636064448064692","0.007051575793116549","0.007051575793116549","0.007051575793116549","0.17854184107119142","0.17854184107119142","0.17854184107119142","0.3561072054435499","0.3561072054435499","0.3561072054435499","0.000118537424951627","0.000118537424951627","0.000118537424951627","0.7214039051905274","0.7214039051905274","0.7214039051905274","1","1","1","0.42706330865621567","0.42706330865621567","0.42706330865621567","0.8491718405857682","0.8491718405857682","0.8491718405857682","6.887906829590564e-8","6.887906829590564e-8","6.887906829590564e-8"
"237","0.14443311294324848","0.14443311294324848","0.14443311294324848","0.00419987720024298","0.00419987720024298","0.00419987720024298","0.09182805748400824","0.09182805748400824","0.09182805748400824","0.34971128105098614","0.34971128105098614","0.34971128105098614","0.00009491202060815836","0.00009491202060815836","0.00009491202060815836","0.7059686188586056","0.7059686188586056","0.7059686188586056","1","1","1","0.43728716644181986","0.43728716644181986","0.43728716644181986","0.8351779412478209","0.8351779412478209","0.8351779412478209","7.25732043470476e-8","7.25732043470476e-8","7.25732043470476e-8"
"238","0.15853069770605893","0.15853069770605893","0.15853069770605893","0.00837756582233462","0.00837756582233462","0.00837756582233462","0.06951930176461474","0.06951930176461474","0.06951930176461474","0.3830760992677824","0.3830760992677824","0.3830760992677824","0.0004640795597636166","0.0004640795597636166","0.0004640795597636166","0.7504197442904115","0.7504197442904115","0.7504197442904115","1","1","1","0.418772279833604","0.418772279833604","0.418772279833604","0.8526245700195432","0.8526245700195432","0.8526245700195432","6.581220246467867e-8","6.581220246467867e-8","6.581220246467867e-8"
"239","0.3137260097285171","0.3137260097285171","0.3137260097285171","0.005820184478872725","0.005820184478872725","0.005820184478872725","0.018431581530272467","0.018431581530272467","0.018431581530272467","0.3716690952278441","0.3716690952278441","0.3716690952278441","0.01144400262766672","0.01144400262766672","0.01144400262766672","0.7142794051906094","0.7142794051906094","0.7142794051906094","1","1","1","0.42388225212926045","0.42388225212926045","0.42388225212926045","0.8250029482878745","0.8250029482878745","0.8250029482878745","8.276530355695328e-8","8.276530355695328e-8","8.276530355695328e-8"
"240","0.22348366680051113","0.22348366680051113","0.22348366680051113","0.013167987507087475","0.013167987507087475","0.013167987507087475","0.0016747370190017818","0.0016747370190017818","0.0016747370190017818","0.3547687179634522","0.3547687179634522","0.3547687179634522","0.032182535644327194","0.032182535644327194","0.032182535644327194","0.7837362064165063","0.7837362064165063","0.7837362064165063","1","1","1","0.43460473272716627","0.43460473272716627","0.43460473272716627","0.8045720029622316","0.8045720029622316","0.8045720029622316","0.00003623457940071752","0.00003623457940071752","0.00003623457940071752"
