"Step","20260203_145728_traj_reward_fresh_configA_age1500 - actor/ratio_mean","20260203_145728_traj_reward_fresh_configA_age1500 - actor/ratio_mean__MIN","20260203_145728_traj_reward_fresh_configA_age1500 - actor/ratio_mean__MAX","20260203_145221_traj_reward_fresh_configA_age1000 - actor/ratio_mean","20260203_145221_traj_reward_fresh_configA_age1000 - actor/ratio_mean__MIN","20260203_145221_traj_reward_fresh_configA_age1000 - actor/ratio_mean__MAX","20260203_144832_traj_reward_fresh_configA - actor/ratio_mean","20260203_144832_traj_reward_fresh_configA - actor/ratio_mean__MIN","20260203_144832_traj_reward_fresh_configA - actor/ratio_mean__MAX","20260203_141744_traj_reward_fresh - actor/ratio_mean","20260203_141744_traj_reward_fresh - actor/ratio_mean__MIN","20260203_141744_traj_reward_fresh - actor/ratio_mean__MAX","20260201_191930_traj_reward_fresh_configA_IS - actor/ratio_mean","20260201_191930_traj_reward_fresh_configA_IS - actor/ratio_mean__MIN","20260201_191930_traj_reward_fresh_configA_IS - actor/ratio_mean__MAX","20260201_191332_traj_reward_fresh - actor/ratio_mean","20260201_191332_traj_reward_fresh - actor/ratio_mean__MIN","20260201_191332_traj_reward_fresh - actor/ratio_mean__MAX","20260131_160147_step_reward_fresh_configA - actor/ratio_mean","20260131_160147_step_reward_fresh_configA - actor/ratio_mean__MIN","20260131_160147_step_reward_fresh_configA - actor/ratio_mean__MAX","20260131_160100_step_reward_fresh - actor/ratio_mean","20260131_160100_step_reward_fresh - actor/ratio_mean__MIN","20260131_160100_step_reward_fresh - actor/ratio_mean__MAX","20260131_155522_traj_reward_fresh - actor/ratio_mean","20260131_155522_traj_reward_fresh - actor/ratio_mean__MIN","20260131_155522_traj_reward_fresh - actor/ratio_mean__MAX","20260131_155911_traj_reward_fresh_configA - actor/ratio_mean","20260131_155911_traj_reward_fresh_configA - actor/ratio_mean__MIN","20260131_155911_traj_reward_fresh_configA - actor/ratio_mean__MAX"
"97","1.0143394898623228","1.0143394898623228","1.0143394898623228","1.008481115102768","1.008481115102768","1.008481115102768","1.004502484574914","1.004502484574914","1.004502484574914","0.9673680318519473","0.9673680318519473","0.9673680318519473","0.9642692562192678","0.9642692562192678","0.9642692562192678","1.0013758335262537","1.0013758335262537","1.0013758335262537","2.548203343525529","2.548203343525529","2.548203343525529","0.795169913675636","0.795169913675636","0.795169913675636","1.0002986956387758","1.0002986956387758","1.0002986956387758","0.9698609113693237","0.9698609113693237","0.9698609113693237"
"98","1.016526486724615","1.016526486724615","1.016526486724615","1.0072885286062956","1.0072885286062956","1.0072885286062956","1.0079064518213272","1.0079064518213272","1.0079064518213272","0.9714109590277076","0.9714109590277076","0.9714109590277076","0.9657450877130032","0.9657450877130032","0.9657450877130032","1.0013519497588277","1.0013519497588277","1.0013519497588277","6.786242423579097","6.786242423579097","6.786242423579097","0.7839545882306993","0.7839545882306993","0.7839545882306993","0.9997421661391854","0.9997421661391854","0.9997421661391854","0.9518638402223587","0.9518638402223587","0.9518638402223587"
"99","1.0174725037068129","1.0174725037068129","1.0174725037068129","1.0015231035649776","1.0015231035649776","1.0015231035649776","1.004645736888051","1.004645736888051","1.004645736888051","0.967421812005341","0.967421812005341","0.967421812005341","0.9791499711573124","0.9791499711573124","0.9791499711573124","1.0008931318297982","1.0008931318297982","1.0008931318297982","1.7734267767518759","1.7734267767518759","1.7734267767518759","0.8085560984909534","0.8085560984909534","0.8085560984909534","0.9988184738904238","0.9988184738904238","0.9988184738904238","0.9562775585800409","0.9562775585800409","0.9562775585800409"
"100","1.011603133752942","1.011603133752942","1.011603133752942","1.0027625728398561","1.0027625728398561","1.0027625728398561","1.269989162683487","1.269989162683487","1.269989162683487","0.9728707782924175","0.9728707782924175","0.9728707782924175","0.9766058977693319","0.9766058977693319","0.9766058977693319","1.0003521423786879","1.0003521423786879","1.0003521423786879","4.327278227545321","4.327278227545321","4.327278227545321","0.7634546444751322","0.7634546444751322","0.7634546444751322","0.9984920984134078","0.9984920984134078","0.9984920984134078","0.9655366577208042","0.9655366577208042","0.9655366577208042"
"101","1.0204670634120703","1.0204670634120703","1.0204670634120703","1.0028413832187653","1.0028413832187653","1.0028413832187653","1.0028680376708508","1.0028680376708508","1.0028680376708508","0.9696661233901978","0.9696661233901978","0.9696661233901978","0.9818456545472145","0.9818456545472145","0.9818456545472145","0.9993233336135745","0.9993233336135745","0.9993233336135745","5.701766615733504","5.701766615733504","5.701766615733504","0.801086553838104","0.801086553838104","0.801086553838104","0.9988509640097618","0.9988509640097618","0.9988509640097618","0.9593360554426908","0.9593360554426908","0.9593360554426908"
"102","1.0106687173247337","1.0106687173247337","1.0106687173247337","0.9980576746165752","0.9980576746165752","0.9980576746165752","1.0031467247754335","1.0031467247754335","1.0031467247754335","0.9693636056035757","0.9693636056035757","0.9693636056035757","0.9715177193284035","0.9715177193284035","0.9715177193284035","1.0006576906889677","1.0006576906889677","1.0006576906889677","14.754820728674531","14.754820728674531","14.754820728674531","0.8229004722088575","0.8229004722088575","0.8229004722088575","1.0000506090000272","1.0000506090000272","1.0000506090000272","0.964103389531374","0.964103389531374","0.964103389531374"
"103","1.0075886975973845","1.0075886975973845","1.0075886975973845","0.9944823086261749","0.9944823086261749","0.9944823086261749","1.0103699527680874","1.0103699527680874","1.0103699527680874","0.970984767191112","0.970984767191112","0.970984767191112","0.9817707054316998","0.9817707054316998","0.9817707054316998","0.9997165575623512","0.9997165575623512","0.9997165575623512","3.280070897191763","3.280070897191763","3.280070897191763","0.82819316489622","0.82819316489622","0.82819316489622","0.9983157096430659","0.9983157096430659","0.9983157096430659","0.9673804547637701","0.9673804547637701","0.9673804547637701"
"104","1.0135908722877502","1.0135908722877502","1.0135908722877502","1.0104779154062271","1.0104779154062271","1.0104779154062271","1.0164612419903278","1.0164612419903278","1.0164612419903278","0.9666695557534695","0.9666695557534695","0.9666695557534695","0.981263630092144","0.981263630092144","0.981263630092144","1.001699940301478","1.001699940301478","1.001699940301478","2.8141840379685163","2.8141840379685163","2.8141840379685163","0.765634557697922","0.765634557697922","0.765634557697922","0.999675715342164","0.999675715342164","0.999675715342164","0.9669253882020712","0.9669253882020712","0.9669253882020712"
"105","1.0036482997238636","1.0036482997238636","1.0036482997238636","0.9974737726151943","0.9974737726151943","0.9974737726151943","1.013891689479351","1.013891689479351","1.013891689479351","0.9675290081650019","0.9675290081650019","0.9675290081650019","0.9821323025971651","0.9821323025971651","0.9821323025971651","1.0005190270021558","1.0005190270021558","1.0005190270021558","4.167267300188541","4.167267300188541","4.167267300188541","0.8423690358176827","0.8423690358176827","0.8423690358176827","0.9999214010313153","0.9999214010313153","0.9999214010313153","0.959786519408226","0.959786519408226","0.959786519408226"
"106","1.0169491525739431","1.0169491525739431","1.0169491525739431","1.0050036646425724","1.0050036646425724","1.0050036646425724","1.0086383651942015","1.0086383651942015","1.0086383651942015","0.9743569577112794","0.9743569577112794","0.9743569577112794","0.9807117357850075","0.9807117357850075","0.9807117357850075","1.0002829283475876","1.0002829283475876","1.0002829283475876","10.583755869418383","10.583755869418383","10.583755869418383","0.8361840546131134","0.8361840546131134","0.8361840546131134","0.9993967479094863","0.9993967479094863","0.9993967479094863","0.9687248263508081","0.9687248263508081","0.9687248263508081"
"107","1.0253916159272194","1.0253916159272194","1.0253916159272194","0.998639490455389","0.998639490455389","0.998639490455389","1.0262643247842789","1.0262643247842789","1.0262643247842789","0.968947833403945","0.968947833403945","0.968947833403945","0.9971914812922478","0.9971914812922478","0.9971914812922478","1.0010220287367702","1.0010220287367702","1.0010220287367702","1.8853922802954912","1.8853922802954912","1.8853922802954912","0.8260059512685984","0.8260059512685984","0.8260059512685984","0.9995870087295771","0.9995870087295771","0.9995870087295771","0.9613616224378347","0.9613616224378347","0.9613616224378347"
"108","1.01702294126153","1.01702294126153","1.01702294126153","1.0050151348114014","1.0050151348114014","1.0050151348114014","1.0103824585676193","1.0103824585676193","1.0103824585676193","0.973702653311193","0.973702653311193","0.973702653311193","0.9801148399710655","0.9801148399710655","0.9801148399710655","1.0018274942412972","1.0018274942412972","1.0018274942412972","4.642459625378251","4.642459625378251","4.642459625378251","0.8771444065496325","0.8771444065496325","0.8771444065496325","1.0053072571754456","1.0053072571754456","1.0053072571754456","0.9584246892482042","0.9584246892482042","0.9584246892482042"
"109","1.0189572740346193","1.0189572740346193","1.0189572740346193","1.0062851682305336","1.0062851682305336","1.0062851682305336","1.0091729313135147","1.0091729313135147","1.0091729313135147","0.9695572145283222","0.9695572145283222","0.9695572145283222","0.9734488427639008","0.9734488427639008","0.9734488427639008","1.0016361372545362","1.0016361372545362","1.0016361372545362","5.343074299395084","5.343074299395084","5.343074299395084","0.8048524151090533","0.8048524151090533","0.8048524151090533","1.001214082352817","1.001214082352817","1.001214082352817","0.9813410136848688","0.9813410136848688","0.9813410136848688"
"110","1.0377444792538881","1.0377444792538881","1.0377444792538881","1.0004319474101067","1.0004319474101067","1.0004319474101067","0.9991878196597099","0.9991878196597099","0.9991878196597099","0.9762874152511358","0.9762874152511358","0.9762874152511358","0.9813041780143976","0.9813041780143976","0.9813041780143976","1.0013468200340867","1.0013468200340867","1.0013468200340867","272.6432128828019","272.6432128828019","272.6432128828019","0.772962739225477","0.772962739225477","0.772962739225477","0.9999390142038465","0.9999390142038465","0.9999390142038465","0.9597529470920563","0.9597529470920563","0.9597529470920563"
"111","1.015220871195197","1.015220871195197","1.015220871195197","0.9956660624593496","0.9956660624593496","0.9956660624593496","1.0030188355594873","1.0030188355594873","1.0030188355594873","0.966753913089633","0.966753913089633","0.966753913089633","0.9969277121126652","0.9969277121126652","0.9969277121126652","1.0028951158747077","1.0028951158747077","1.0028951158747077","2.3510653730481863","2.3510653730481863","2.3510653730481863","0.7996320001111599","0.7996320001111599","0.7996320001111599","0.9979817047715187","0.9979817047715187","0.9979817047715187","0.9853848591446877","0.9853848591446877","0.9853848591446877"
"112","1.0590772572904825","1.0590772572904825","1.0590772572904825","0.996606707572937","0.996606707572937","0.996606707572937","1.0427032448351383","1.0427032448351383","1.0427032448351383","0.9716386310756207","0.9716386310756207","0.9716386310756207","0.9889280423521996","0.9889280423521996","0.9889280423521996","0.999842707067728","0.999842707067728","0.999842707067728","7.775926603004336","7.775926603004336","7.775926603004336","0.8347181314602494","0.8347181314602494","0.8347181314602494","1.0021196324378252","1.0021196324378252","1.0021196324378252","0.9778491016477346","0.9778491016477346","0.9778491016477346"
"113","1.003884108737111","1.003884108737111","1.003884108737111","1.001845546066761","1.001845546066761","1.001845546066761","1.0036365240812302","1.0036365240812302","1.0036365240812302","0.9741238467395306","0.9741238467395306","0.9741238467395306","0.9716306999325752","0.9716306999325752","0.9716306999325752","1.000308102928102","1.000308102928102","1.000308102928102","2.5074694007635117","2.5074694007635117","2.5074694007635117","0.8484490560367703","0.8484490560367703","0.8484490560367703","1.0001627374440432","1.0001627374440432","1.0001627374440432","0.9670950975269079","0.9670950975269079","0.9670950975269079"
"114","1.011604243889451","1.011604243889451","1.011604243889451","0.9983112998306751","0.9983112998306751","0.9983112998306751","1.0010873917490244","1.0010873917490244","1.0010873917490244","0.9698481811210513","0.9698481811210513","0.9698481811210513","0.969056585803628","0.969056585803628","0.969056585803628","0.9996346859261394","0.9996346859261394","0.9996346859261394","2.916945608332753","2.916945608332753","2.916945608332753","0.8136429479345679","0.8136429479345679","0.8136429479345679","1.0006568413227797","1.0006568413227797","1.0006568413227797","1.0079479403793812","1.0079479403793812","1.0079479403793812"
"115","1.011301301419735","1.011301301419735","1.011301301419735","1.0075925663113594","1.0075925663113594","1.0075925663113594","1.001690100878477","1.001690100878477","1.001690100878477","0.9763092491775751","0.9763092491775751","0.9763092491775751","0.9655233174562454","0.9655233174562454","0.9655233174562454","0.9987326245754957","0.9987326245754957","0.9987326245754957","3.092599630355835","3.092599630355835","3.092599630355835","0.8276782482862473","0.8276782482862473","0.8276782482862473","0.9984217491000891","0.9984217491000891","0.9984217491000891","0.9777517449110746","0.9777517449110746","0.9777517449110746"
"116","1.0126641038805246","1.0126641038805246","1.0126641038805246","1.0042413175106049","1.0042413175106049","1.0042413175106049","1.0073057934641838","1.0073057934641838","1.0073057934641838","0.9690288528800011","0.9690288528800011","0.9690288528800011","0.9667904917150736","0.9667904917150736","0.9667904917150736","1.0003083068877459","1.0003083068877459","1.0003083068877459","37.93309345841408","37.93309345841408","37.93309345841408","0.8145503494888544","0.8145503494888544","0.8145503494888544","1.001070556230843","1.001070556230843","1.001070556230843","0.9568985030055046","0.9568985030055046","0.9568985030055046"
"117","1.0141021125018597","1.0141021125018597","1.0141021125018597","1.003017596900463","1.003017596900463","1.003017596900463","1.005698760971427","1.005698760971427","1.005698760971427","0.970427991822362","0.970427991822362","0.970427991822362","0.9692125394940376","0.9692125394940376","0.9692125394940376","1.0006939265877008","1.0006939265877008","1.0006939265877008","60.7074379902333","60.7074379902333","60.7074379902333","0.847054929472506","0.847054929472506","0.847054929472506","0.999466659501195","0.999466659501195","0.999466659501195","0.9813394118100405","0.9813394118100405","0.9813394118100405"
"118","1.0106418654322624","1.0106418654322624","1.0106418654322624","1.0039558075368404","1.0039558075368404","1.0039558075368404","1.0064995512366295","1.0064995512366295","1.0064995512366295","0.9668821478262544","0.9668821478262544","0.9668821478262544","0.9723982643336058","0.9723982643336058","0.9723982643336058","0.9984026150777936","0.9984026150777936","0.9984026150777936","4.204734738916159","4.204734738916159","4.204734738916159","0.8431062181480229","0.8431062181480229","0.8431062181480229","0.9991416912525892","0.9991416912525892","0.9991416912525892","0.9715378358960152","0.9715378358960152","0.9715378358960152"
"119","1.0229222383350134","1.0229222383350134","1.0229222383350134","1.0074481349438429","1.0074481349438429","1.0074481349438429","1.0029875375330448","1.0029875375330448","1.0029875375330448","0.9667542763054371","0.9667542763054371","0.9667542763054371","0.9745712820440531","0.9745712820440531","0.9745712820440531","1.0011311573907733","1.0011311573907733","1.0011311573907733","2.798012373968959","2.798012373968959","2.798012373968959","0.8281658058986068","0.8281658058986068","0.8281658058986068","1.0008194101974368","1.0008194101974368","1.0008194101974368","0.9605769272893667","0.9605769272893667","0.9605769272893667"
"120","1.0260173846036196","1.0260173846036196","1.0260173846036196","1.001551965251565","1.001551965251565","1.001551965251565","1.0038174204528332","1.0038174204528332","1.0038174204528332","0.9769151834771037","0.9769151834771037","0.9769151834771037","0.9790134858340025","0.9790134858340025","0.9790134858340025","1.0018864870071411","1.0018864870071411","1.0018864870071411","2.5372669342905283","2.5372669342905283","2.5372669342905283","0.8063253569416702","0.8063253569416702","0.8063253569416702","1.0011194134131074","1.0011194134131074","1.0011194134131074","0.9562412593513727","0.9562412593513727","0.9562412593513727"
"121","1.0134464260190725","1.0134464260190725","1.0134464260190725","0.9974111299961805","0.9974111299961805","0.9974111299961805","1.0080193113535643","1.0080193113535643","1.0080193113535643","0.9712678100913763","0.9712678100913763","0.9712678100913763","0.9772494491189718","0.9772494491189718","0.9772494491189718","0.9984565610066056","0.9984565610066056","0.9984565610066056","8.50689291767776","8.50689291767776","8.50689291767776","0.8299641022458673","0.8299641022458673","0.8299641022458673","0.998407076112926","0.998407076112926","0.998407076112926","0.9723417963832617","0.9723417963832617","0.9723417963832617"
"122","1.0054362397640944","1.0054362397640944","1.0054362397640944","1.00218809209764","1.00218809209764","1.00218809209764","1.0048647746443748","1.0048647746443748","1.0048647746443748","0.9670952800661325","0.9670952800661325","0.9670952800661325","0.9904737155884504","0.9904737155884504","0.9904737155884504","1.0004292745143175","1.0004292745143175","1.0004292745143175","3.001009576022625","3.001009576022625","3.001009576022625","1.2529812508219038","1.2529812508219038","1.2529812508219038","0.9990330142900348","0.9990330142900348","0.9990330142900348","0.96545903198421","0.96545903198421","0.96545903198421"
"123","1.011078417301178","1.011078417301178","1.011078417301178","0.9942396655678749","0.9942396655678749","0.9942396655678749","0.9990694597363472","0.9990694597363472","0.9990694597363472","0.9688920434564352","0.9688920434564352","0.9688920434564352","0.9950149673968554","0.9950149673968554","0.9950149673968554","1.0001767417415977","1.0001767417415977","1.0001767417415977","1.7202439680695534","1.7202439680695534","1.7202439680695534","0.8363624331541359","0.8363624331541359","0.8363624331541359","1.000978298485279","1.000978298485279","1.000978298485279","0.9697717912495136","0.9697717912495136","0.9697717912495136"
"124","1.0446089152246714","1.0446089152246714","1.0446089152246714","1.004797050729394","1.004797050729394","1.004797050729394","1.040792878717184","1.040792878717184","1.040792878717184","0.9754877844825387","0.9754877844825387","0.9754877844825387","0.9834570977836847","0.9834570977836847","0.9834570977836847","1.0003090295940638","1.0003090295940638","1.0003090295940638","38.63731515407562","38.63731515407562","38.63731515407562","0.8592382548376918","0.8592382548376918","0.8592382548376918","1.0016143890097737","1.0016143890097737","1.0016143890097737","0.9818516410887241","0.9818516410887241","0.9818516410887241"
"125","1.0090250317007303","1.0090250317007303","1.0090250317007303","1.0066248700022697","1.0066248700022697","1.0066248700022697","1.014457693323493","1.014457693323493","1.014457693323493","0.9735579835250974","0.9735579835250974","0.9735579835250974","0.9811656307429075","0.9811656307429075","0.9811656307429075","0.9995716651901603","0.9995716651901603","0.9995716651901603","19.801567636430264","19.801567636430264","19.801567636430264","0.8636941178701818","0.8636941178701818","0.8636941178701818","0.9976974474266171","0.9976974474266171","0.9976974474266171","0.9772353749722242","0.9772353749722242","0.9772353749722242"
"126","1.0221945606172085","1.0221945606172085","1.0221945606172085","1.0052581373602152","1.0052581373602152","1.0052581373602152","1.0076517630368471","1.0076517630368471","1.0076517630368471","0.9669296871870756","0.9669296871870756","0.9669296871870756","0.9914185926318169","0.9914185926318169","0.9914185926318169","1.0015932507812977","1.0015932507812977","1.0015932507812977","4.596787881106138","4.596787881106138","4.596787881106138","0.8218112885951996","0.8218112885951996","0.8218112885951996","1.0003516543656588","1.0003516543656588","1.0003516543656588","0.981481896713376","0.981481896713376","0.981481896713376"
"127","1.005755502730608","1.005755502730608","1.005755502730608","1.004651179537177","1.004651179537177","1.004651179537177","1.0114462673664093","1.0114462673664093","1.0114462673664093","0.9717903416603804","0.9717903416603804","0.9717903416603804","0.982049411162734","0.982049411162734","0.982049411162734","1.0019654165953398","1.0019654165953398","1.0019654165953398","5.410914139822125","5.410914139822125","5.410914139822125","0.8618720304220915","0.8618720304220915","0.8618720304220915","1.001594103872776","1.001594103872776","1.001594103872776","0.9799872040748596","0.9799872040748596","0.9799872040748596"
"128","1.0035793241113424","1.0035793241113424","1.0035793241113424","0.9984749853610992","0.9984749853610992","0.9984749853610992","1.0025215819478035","1.0025215819478035","1.0025215819478035","0.9714159341529012","0.9714159341529012","0.9714159341529012","0.9774291925132275","0.9774291925132275","0.9774291925132275","0.9999397890642285","0.9999397890642285","0.9999397890642285","3.4380478877574205","3.4380478877574205","3.4380478877574205","0.8865305203944445","0.8865305203944445","0.8865305203944445","1.0012313025072217","1.0012313025072217","1.0012313025072217","0.9770763050764799","0.9770763050764799","0.9770763050764799"
"129","1.0165113005787134","1.0165113005787134","1.0165113005787134","0.9977456964552402","0.9977456964552402","0.9977456964552402","1.0055616647005081","1.0055616647005081","1.0055616647005081","0.9707149770110846","0.9707149770110846","0.9707149770110846","0.9796990919858217","0.9796990919858217","0.9796990919858217","1.0004305597394705","1.0004305597394705","1.0004305597394705","4.887447753921151","4.887447753921151","4.887447753921151","0.8882441003806889","0.8882441003806889","0.8882441003806889","0.9995399694889784","0.9995399694889784","0.9995399694889784","0.9634579718112946","0.9634579718112946","0.9634579718112946"
"130","1.0142643507570028","1.0142643507570028","1.0142643507570028","1.0051466133445501","1.0051466133445501","1.0051466133445501","1.0051346626132727","1.0051346626132727","1.0051346626132727","0.9714060910046101","0.9714060910046101","0.9714060910046101","0.9745366591960192","0.9745366591960192","0.9745366591960192","1.0006203772500157","1.0006203772500157","1.0006203772500157","17.008457554504275","17.008457554504275","17.008457554504275","0.8992786835879087","0.8992786835879087","0.8992786835879087","1.0013372944667935","1.0013372944667935","1.0013372944667935","0.9803165961056948","0.9803165961056948","0.9803165961056948"
"131","1.0172065049409866","1.0172065049409866","1.0172065049409866","0.9965242277830839","0.9965242277830839","0.9965242277830839","1.2776233796030283","1.2776233796030283","1.2776233796030283","0.972292173653841","0.972292173653841","0.972292173653841","0.9817246124148369","0.9817246124148369","0.9817246124148369","1.0014933729544282","1.0014933729544282","1.0014933729544282","10654.536394374445","10654.536394374445","10654.536394374445","0.9048729967325926","0.9048729967325926","0.9048729967325926","0.999990601092577","0.999990601092577","0.999990601092577","0.9731125384569168","0.9731125384569168","0.9731125384569168"
"132","1.01348315179348","1.01348315179348","1.01348315179348","0.9998102635145187","0.9998102635145187","0.9998102635145187","1.2706509344279766","1.2706509344279766","1.2706509344279766","0.9718789840117097","0.9718789840117097","0.9718789840117097","0.9787483531981707","0.9787483531981707","0.9787483531981707","1.0005767056718469","1.0005767056718469","1.0005767056718469","3.355163626372814","3.355163626372814","3.355163626372814","0.8796507194638252","0.8796507194638252","0.8796507194638252","1.0002917246893048","1.0002917246893048","1.0002917246893048","0.9857529141008854","0.9857529141008854","0.9857529141008854"
"133","1.006298964843154","1.006298964843154","1.006298964843154","0.9973428342491388","0.9973428342491388","0.9973428342491388","0.9981409423053265","0.9981409423053265","0.9981409423053265","0.9727734075859189","0.9727734075859189","0.9727734075859189","0.9942773338407278","0.9942773338407278","0.9942773338407278","1.0008737239986658","1.0008737239986658","1.0008737239986658","14.292512781918049","14.292512781918049","14.292512781918049","0.8620910574682057","0.8620910574682057","0.8620910574682057","0.9983186200261116","0.9983186200261116","0.9983186200261116","0.9659715946763754","0.9659715946763754","0.9659715946763754"
"134","1.0163152813911438","1.0163152813911438","1.0163152813911438","1.0014822520315647","1.0014822520315647","1.0014822520315647","0.9995329175144434","0.9995329175144434","0.9995329175144434","0.9761944403871894","0.9761944403871894","0.9761944403871894","0.9838872738182545","0.9838872738182545","0.9838872738182545","0.9988679885864258","0.9988679885864258","0.9988679885864258","8.391043988987803","8.391043988987803","8.391043988987803","0.863896899856627","0.863896899856627","0.863896899856627","1.0007205745205283","1.0007205745205283","1.0007205745205283","0.9652735572308302","0.9652735572308302","0.9652735572308302"
"135","1.0092861000448465","1.0092861000448465","1.0092861000448465","1.0010509714484215","1.0010509714484215","1.0010509714484215","1.0075448621064425","1.0075448621064425","1.0075448621064425","0.9719224656000733","0.9719224656000733","0.9719224656000733","0.9775603637099266","0.9775603637099266","0.9775603637099266","0.9993178462609649","0.9993178462609649","0.9993178462609649","2.7350773233920336","2.7350773233920336","2.7350773233920336","0.8668323950842023","0.8668323950842023","0.8668323950842023","0.9996982645243406","0.9996982645243406","0.9996982645243406","0.9736726135015488","0.9736726135015488","0.9736726135015488"
"136","1.0128477104008198","1.0128477104008198","1.0128477104008198","1.0024290811270475","1.0024290811270475","1.0024290811270475","1.0088400729000568","1.0088400729000568","1.0088400729000568","0.9706887817010283","0.9706887817010283","0.9706887817010283","0.9901621285825968","0.9901621285825968","0.9901621285825968","1.0015494683757424","1.0015494683757424","1.0015494683757424","2.938474252820015","2.938474252820015","2.938474252820015","0.8727063620463014","0.8727063620463014","0.8727063620463014","0.9991685673594475","0.9991685673594475","0.9991685673594475","0.9651094619184732","0.9651094619184732","0.9651094619184732"
"137","1.0160213746130466","1.0160213746130466","1.0160213746130466","0.9977999199181795","0.9977999199181795","0.9977999199181795","1.0064702462404966","1.0064702462404966","1.0064702462404966","0.9697709111496806","0.9697709111496806","0.9697709111496806","0.9833917766809464","0.9833917766809464","0.9833917766809464","0.999607334844768","0.999607334844768","0.999607334844768","3.0391160156577826","3.0391160156577826","3.0391160156577826","0.8927519815042615","0.8927519815042615","0.8927519815042615","0.9997052205726504","0.9997052205726504","0.9997052205726504","0.9715013671666384","0.9715013671666384","0.9715013671666384"
"138","1.0133720431476831","1.0133720431476831","1.0133720431476831","1.0041569583117962","1.0041569583117962","1.0041569583117962","1.0092087741941214","1.0092087741941214","1.0092087741941214","0.9702762886881828","0.9702762886881828","0.9702762886881828","0.9850746393203735","0.9850746393203735","0.9850746393203735","0.9977628337219357","0.9977628337219357","0.9977628337219357","6.333908848464489","6.333908848464489","6.333908848464489","0.885058649815619","0.885058649815619","0.885058649815619","1.003448829986155","1.003448829986155","1.003448829986155","0.9710093289613724","0.9710093289613724","0.9710093289613724"
"139","1.0138231758028269","1.0138231758028269","1.0138231758028269","1.0038672629743814","1.0038672629743814","1.0038672629743814","1.0027967356145382","1.0027967356145382","1.0027967356145382","0.9772562030702829","0.9772562030702829","0.9772562030702829","0.9779007099568844","0.9779007099568844","0.9779007099568844","0.9997642878443003","0.9997642878443003","0.9997642878443003","12.12924331240356","12.12924331240356","12.12924331240356","0.9504484185017645","0.9504484185017645","0.9504484185017645","1.0009886659681797","1.0009886659681797","1.0009886659681797","0.9650730527937412","0.9650730527937412","0.9650730527937412"
"140","1.0189153291285038","1.0189153291285038","1.0189153291285038","0.9959384389221668","0.9959384389221668","0.9959384389221668","1.0107399486005306","1.0107399486005306","1.0107399486005306","0.9719916135072708","0.9719916135072708","0.9719916135072708","0.9977011978626251","0.9977011978626251","0.9977011978626251","1.0013642404228449","1.0013642404228449","1.0013642404228449","20.31629752367735","20.31629752367735","20.31629752367735","0.8862260896712542","0.8862260896712542","0.8862260896712542","1.0008794702589512","1.0008794702589512","1.0008794702589512","0.971280986443162","0.971280986443162","0.971280986443162"
"141","1.012475609779358","1.012475609779358","1.012475609779358","0.995387826114893","0.995387826114893","0.995387826114893","1.005544614046812","1.005544614046812","1.005544614046812","0.9712407104671001","0.9712407104671001","0.9712407104671001","0.9811388216912746","0.9811388216912746","0.9811388216912746","1.0001527881249785","1.0001527881249785","1.0001527881249785","2.267945908010006","2.267945908010006","2.267945908010006","0.8791163014248013","0.8791163014248013","0.8791163014248013","1.0007789554074407","1.0007789554074407","1.0007789554074407","1.0007977429777384","1.0007977429777384","1.0007977429777384"
"142","1.0070782322436571","1.0070782322436571","1.0070782322436571","1.0062514618039131","1.0062514618039131","1.0062514618039131","1.0017627160996199","1.0017627160996199","1.0017627160996199","0.9667434766888618","0.9667434766888618","0.9667434766888618","1.0037747491151094","1.0037747491151094","1.0037747491151094","1.0007192976772785","1.0007192976772785","1.0007192976772785","4.986378915607929","4.986378915607929","4.986378915607929","0.8883626963943243","0.8883626963943243","0.8883626963943243","0.9995235204696655","0.9995235204696655","0.9995235204696655","0.9808566179126501","0.9808566179126501","0.9808566179126501"
"143","1.0120980367064476","1.0120980367064476","1.0120980367064476","1.006630415096879","1.006630415096879","1.006630415096879","1.0086671523749828","1.0086671523749828","1.0086671523749828","0.9747748216614127","0.9747748216614127","0.9747748216614127","1.0031303986907005","1.0031303986907005","1.0031303986907005","1.000709054991603","1.000709054991603","1.000709054991603","7.390025882050395","7.390025882050395","7.390025882050395","0.8863942627795041","0.8863942627795041","0.8863942627795041","1.0002677757292986","1.0002677757292986","1.0002677757292986","0.9750775881111622","0.9750775881111622","0.9750775881111622"
"144","1.0167465712875128","1.0167465712875128","1.0167465712875128","1.0032426733523607","1.0032426733523607","1.0032426733523607","1.0070389155298471","1.0070389155298471","1.0070389155298471","0.9730460727587342","0.9730460727587342","0.9730460727587342","0.9860688745975494","0.9860688745975494","0.9860688745975494","1.0009232824668288","1.0009232824668288","1.0009232824668288","2.218802159652114","2.218802159652114","2.218802159652114","0.891056970693171","0.891056970693171","0.891056970693171","1.000119412317872","1.000119412317872","1.000119412317872","0.9650282151997089","0.9650282151997089","0.9650282151997089"
