"Step","20260203_145728_traj_reward_fresh_configA_age1500 - actor/ratio_max","20260203_145728_traj_reward_fresh_configA_age1500 - actor/ratio_max__MIN","20260203_145728_traj_reward_fresh_configA_age1500 - actor/ratio_max__MAX","20260203_145221_traj_reward_fresh_configA_age1000 - actor/ratio_max","20260203_145221_traj_reward_fresh_configA_age1000 - actor/ratio_max__MIN","20260203_145221_traj_reward_fresh_configA_age1000 - actor/ratio_max__MAX","20260203_144832_traj_reward_fresh_configA - actor/ratio_max","20260203_144832_traj_reward_fresh_configA - actor/ratio_max__MIN","20260203_144832_traj_reward_fresh_configA - actor/ratio_max__MAX","20260203_141744_traj_reward_fresh - actor/ratio_max","20260203_141744_traj_reward_fresh - actor/ratio_max__MIN","20260203_141744_traj_reward_fresh - actor/ratio_max__MAX","20260201_191930_traj_reward_fresh_configA_IS - actor/ratio_max","20260201_191930_traj_reward_fresh_configA_IS - actor/ratio_max__MIN","20260201_191930_traj_reward_fresh_configA_IS - actor/ratio_max__MAX","20260201_191332_traj_reward_fresh - actor/ratio_max","20260201_191332_traj_reward_fresh - actor/ratio_max__MIN","20260201_191332_traj_reward_fresh - actor/ratio_max__MAX","20260131_160147_step_reward_fresh_configA - actor/ratio_max","20260131_160147_step_reward_fresh_configA - actor/ratio_max__MIN","20260131_160147_step_reward_fresh_configA - actor/ratio_max__MAX","20260131_160100_step_reward_fresh - actor/ratio_max","20260131_160100_step_reward_fresh - actor/ratio_max__MIN","20260131_160100_step_reward_fresh - actor/ratio_max__MAX","20260131_155522_traj_reward_fresh - actor/ratio_max","20260131_155522_traj_reward_fresh - actor/ratio_max__MIN","20260131_155522_traj_reward_fresh - actor/ratio_max__MAX","20260131_155911_traj_reward_fresh_configA - actor/ratio_max","20260131_155911_traj_reward_fresh_configA - actor/ratio_max__MIN","20260131_155911_traj_reward_fresh_configA - actor/ratio_max__MAX"
"181","3.0174031630158424","3.0174031630158424","3.0174031630158424","2.022350002080202","2.022350002080202","2.022350002080202","2.3669994063675404","2.3669994063675404","2.3669994063675404","1.2464345749467611","1.2464345749467611","1.2464345749467611","7.1529210433363914","7.1529210433363914","7.1529210433363914","1.1640208587050438","1.1640208587050438","1.1640208587050438","1","1","1","1.5032338127493858","1.5032338127493858","1.5032338127493858","1.1599124483764172","1.1599124483764172","1.1599124483764172","2.8458270132541656","2.8458270132541656","2.8458270132541656"
"182","4.090855959802866","4.090855959802866","4.090855959802866","2.4552116580307484","2.4552116580307484","2.4552116580307484","2.5400726199150085","2.5400726199150085","2.5400726199150085","1.2832568679004908","1.2832568679004908","1.2832568679004908","3.689702447503805","3.689702447503805","3.689702447503805","1.18344752676785","1.18344752676785","1.18344752676785","1","1","1","1.41666591912508","1.41666591912508","1.41666591912508","1.1952787395566702","1.1952787395566702","1.1952787395566702","3.0749751031398773","3.0749751031398773","3.0749751031398773"
"183","4.934459939599037","4.934459939599037","4.934459939599037","2.3190391436219215","2.3190391436219215","2.3190391436219215","2.124014861881733","2.124014861881733","2.124014861881733","1.2638464625924826","1.2638464625924826","1.2638464625924826","3.2374729476869106","3.2374729476869106","3.2374729476869106","1.1609400883316994","1.1609400883316994","1.1609400883316994","1","1","1","1.974067723378539","1.974067723378539","1.974067723378539","1.185839170590043","1.185839170590043","1.185839170590043","3.626067977398634","3.626067977398634","3.626067977398634"
"184","5.117656961083412","5.117656961083412","5.117656961083412","2.1568030789494514","2.1568030789494514","2.1568030789494514","2.1681052334606647","2.1681052334606647","2.1681052334606647","1.240578195080161","1.240578195080161","1.240578195080161","3.7145288474857807","3.7145288474857807","3.7145288474857807","1.1593489833176136","1.1593489833176136","1.1593489833176136","1","1","1","8.769027072936296","8.769027072936296","8.769027072936296","1.1689785849303007","1.1689785849303007","1.1689785849303007","3.071985460817814","3.071985460817814","3.071985460817814"
"185","3.2000322565436363","3.2000322565436363","3.2000322565436363","2.3078562654554844","2.3078562654554844","2.3078562654554844","2.4379476122558117","2.4379476122558117","2.4379476122558117","1.2591118719428778","1.2591118719428778","1.2591118719428778","3.754852809011936","3.754852809011936","3.754852809011936","1.1409402713179588","1.1409402713179588","1.1409402713179588","1","1","1","1.7452314347028732","1.7452314347028732","1.7452314347028732","1.2679095286875963","1.2679095286875963","1.2679095286875963","3.411417990922928","3.411417990922928","3.411417990922928"
"186","6.075394004583359","6.075394004583359","6.075394004583359","2.0491081289947033","2.0491081289947033","2.0491081289947033","2.43205039575696","2.43205039575696","2.43205039575696","1.2559275701642036","1.2559275701642036","1.2559275701642036","2.9617004320025444","2.9617004320025444","2.9617004320025444","1.1628113333135843","1.1628113333135843","1.1628113333135843","1","1","1","1.6545537821948528","1.6545537821948528","1.6545537821948528","1.2019032798707485","1.2019032798707485","1.2019032798707485","3.6903535686433315","3.6903535686433315","3.6903535686433315"
"187","4.697066273540258","4.697066273540258","4.697066273540258","2.4019091464579105","2.4019091464579105","2.4019091464579105","2.1490152552723885","2.1490152552723885","2.1490152552723885","1.2930170390754938","1.2930170390754938","1.2930170390754938","3.9488219171762466","3.9488219171762466","3.9488219171762466","1.2059990167617798","1.2059990167617798","1.2059990167617798","1","1","1","1.5480759171769023","1.5480759171769023","1.5480759171769023","1.1914253383874893","1.1914253383874893","1.1914253383874893","2.2541649602353573","2.2541649602353573","2.2541649602353573"
"188","3.855306789278984","3.855306789278984","3.855306789278984","2.1544111520051956","2.1544111520051956","2.1544111520051956","2.0605738572776318","2.0605738572776318","2.0605738572776318","1.2753167375922203","1.2753167375922203","1.2753167375922203","4.0608769953250885","4.0608769953250885","4.0608769953250885","1.128897748887539","1.128897748887539","1.128897748887539","1","1","1","1.8953949976712465","1.8953949976712465","1.8953949976712465","1.1977775283157825","1.1977775283157825","1.1977775283157825","4.042594213038683","4.042594213038683","4.042594213038683"
"189","8.189619086682796","8.189619086682796","8.189619086682796","2.4821427017450333","2.4821427017450333","2.4821427017450333","2.463140659034252","2.463140659034252","2.463140659034252","1.2818224057555199","1.2818224057555199","1.2818224057555199","3.228608660399914","3.228608660399914","3.228608660399914","1.1650492660701275","1.1650492660701275","1.1650492660701275","1","1","1","1.8341132793575525","1.8341132793575525","1.8341132793575525","1.1641719657927752","1.1641719657927752","1.1641719657927752","3.0243437066674232","3.0243437066674232","3.0243437066674232"
"190","6.436541073024273","6.436541073024273","6.436541073024273","2.2753481306135654","2.2753481306135654","2.2753481306135654","2.297866575419903","2.297866575419903","2.297866575419903","1.4289919007569551","1.4289919007569551","1.4289919007569551","2.88357288017869","2.88357288017869","2.88357288017869","1.1670116242021322","1.1670116242021322","1.1670116242021322","1","1","1","10.863871119916439","10.863871119916439","10.863871119916439","1.28589097969234","1.28589097969234","1.28589097969234","3.3188953697681427","3.3188953697681427","3.3188953697681427"
"191","3.543800115585327","3.543800115585327","3.543800115585327","2.3001127019524574","2.3001127019524574","2.3001127019524574","2.470707945525646","2.470707945525646","2.470707945525646","1.2761262506246567","1.2761262506246567","1.2761262506246567","3.3476553820073605","3.3476553820073605","3.3476553820073605","1.240768613293767","1.240768613293767","1.240768613293767","1","1","1","1.7608391605317593","1.7608391605317593","1.7608391605317593","1.1995357759296894","1.1995357759296894","1.1995357759296894","2.9249644987285137","2.9249644987285137","2.9249644987285137"
"192","4.981301315128803","4.981301315128803","4.981301315128803","2.6487753577530384","2.6487753577530384","2.6487753577530384","2.748538699001074","2.748538699001074","2.748538699001074","1.3741399850696325","1.3741399850696325","1.3741399850696325","4.474049977958202","4.474049977958202","4.474049977958202","1.1870565097779036","1.1870565097779036","1.1870565097779036","1","1","1","1.519171823747456","1.519171823747456","1.519171823747456","1.2107926085591316","1.2107926085591316","1.2107926085591316","3.0008402056992054","3.0008402056992054","3.0008402056992054"
"193","3.4339171424508095","3.4339171424508095","3.4339171424508095","2.9683279395103455","2.9683279395103455","2.9683279395103455","2.39982321113348","2.39982321113348","2.39982321113348","1.2562997322529554","1.2562997322529554","1.2562997322529554","3.603461939841509","3.603461939841509","3.603461939841509","1.21910329349339","1.21910329349339","1.21910329349339","1","1","1","3.8362741619348526","3.8362741619348526","3.8362741619348526","1.1622466873377562","1.1622466873377562","1.1622466873377562","2.827598888427019","2.827598888427019","2.827598888427019"
"194","3.349276527762413","3.349276527762413","3.349276527762413","2.5810404121875763","2.5810404121875763","2.5810404121875763","2.3835546523332596","2.3835546523332596","2.3835546523332596","1.34684201143682","1.34684201143682","1.34684201143682","2.3762541115283966","2.3762541115283966","2.3762541115283966","1.220938105136156","1.220938105136156","1.220938105136156","1","1","1","12.161066545173526","12.161066545173526","12.161066545173526","1.1579418163746595","1.1579418163746595","1.1579418163746595","3.6031997986137867","3.6031997986137867","3.6031997986137867"
"195","3.720317665487528","3.720317665487528","3.720317665487528","2.2316748686134815","2.2316748686134815","2.2316748686134815","2.498367950320244","2.498367950320244","2.498367950320244","1.3391301855444908","1.3391301855444908","1.3391301855444908","3.5562987327575684","3.5562987327575684","3.5562987327575684","1.1471226792782545","1.1471226792782545","1.1471226792782545","1","1","1","64.34613105840981","64.34613105840981","64.34613105840981","1.2248521111905575","1.2248521111905575","1.2248521111905575","3.0166842825710773","3.0166842825710773","3.0166842825710773"
"196","4.449407313019037","4.449407313019037","4.449407313019037","2.9017381742596626","2.9017381742596626","2.9017381742596626","2.2762284763157368","2.2762284763157368","2.2762284763157368","1.2608867660164833","1.2608867660164833","1.2608867660164833","2.5791264474391937","2.5791264474391937","2.5791264474391937","1.1595243327319622","1.1595243327319622","1.1595243327319622","1","1","1","1.4364412911236286","1.4364412911236286","1.4364412911236286","1.2409047968685627","1.2409047968685627","1.2409047968685627","4.540007013827562","4.540007013827562","4.540007013827562"
"197","2.5548086129128933","2.5548086129128933","2.5548086129128933","2.7194190695881844","2.7194190695881844","2.7194190695881844","2.9354702718555927","2.9354702718555927","2.9354702718555927","1.2236818373203278","1.2236818373203278","1.2236818373203278","3.5145865082740784","3.5145865082740784","3.5145865082740784","1.1546560041606426","1.1546560041606426","1.1546560041606426","1","1","1","3.558530854061246","3.558530854061246","3.558530854061246","1.1991576068103313","1.1991576068103313","1.1991576068103313","3.2340721786022186","3.2340721786022186","3.2340721786022186"
"198","4.284078150987625","4.284078150987625","4.284078150987625","2.364335149526596","2.364335149526596","2.364335149526596","2.2825002260506153","2.2825002260506153","2.2825002260506153","1.2994027361273766","1.2994027361273766","1.2994027361273766","2.7907000966370106","2.7907000966370106","2.7907000966370106","1.183096058666706","1.183096058666706","1.183096058666706","1","1","1","9.296074249781668","9.296074249781668","9.296074249781668","1.2111331578344107","1.2111331578344107","1.2111331578344107","3.5029614940285683","3.5029614940285683","3.5029614940285683"
"199","2.6833831891417503","2.6833831891417503","2.6833831891417503","2.904115002602339","2.904115002602339","2.904115002602339","2.7210946641862392","2.7210946641862392","2.7210946641862392","1.3206286132335663","1.3206286132335663","1.3206286132335663","3.1484484151005745","3.1484484151005745","3.1484484151005745","1.1687558703124523","1.1687558703124523","1.1687558703124523","1","1","1","4.696302996948361","4.696302996948361","4.696302996948361","1.215786648914218","1.215786648914218","1.215786648914218","3.269843030720949","3.269843030720949","3.269843030720949"
"200","3.4446338303387165","3.4446338303387165","3.4446338303387165","3.333384968340397","3.333384968340397","3.333384968340397","2.6435434259474277","2.6435434259474277","2.6435434259474277","1.2956384513527155","1.2956384513527155","1.2956384513527155","3.7055973410606384","3.7055973410606384","3.7055973410606384","1.1435192991048098","1.1435192991048098","1.1435192991048098","1","1","1","1.509999804198742","1.509999804198742","1.509999804198742","1.2008872479200363","1.2008872479200363","1.2008872479200363","3.356526058167219","3.356526058167219","3.356526058167219"
"201","2.3392685130238533","2.3392685130238533","2.3392685130238533","2.629146073013544","2.629146073013544","2.629146073013544","2.528100948780775","2.528100948780775","2.528100948780775","1.3846039064228535","1.3846039064228535","1.3846039064228535","3.5027569383382797","3.5027569383382797","3.5027569383382797","1.173638353124261","1.173638353124261","1.173638353124261","1","1","1","1.2994753075763583","1.2994753075763583","1.2994753075763583","1.152233986184001","1.152233986184001","1.152233986184001","3.4986600689589977","3.4986600689589977","3.4986600689589977"
"202","3.1145573928952217","3.1145573928952217","3.1145573928952217","3.676557432860136","3.676557432860136","3.676557432860136","2.22120463848114","2.22120463848114","2.22120463848114","1.2973954733461142","1.2973954733461142","1.2973954733461142","3.5287682935595512","3.5287682935595512","3.5287682935595512","1.187223656103015","1.187223656103015","1.187223656103015","1","1","1","1.703497789800167","1.703497789800167","1.703497789800167","1.333730598911643","1.333730598911643","1.333730598911643","3.3952568992972374","3.3952568992972374","3.3952568992972374"
"203","5.042721159756184","5.042721159756184","5.042721159756184","2.740133959800005","2.740133959800005","2.740133959800005","2.2726218476891518","2.2726218476891518","2.2726218476891518","1.3311133068054914","1.3311133068054914","1.3311133068054914","4.8805510103702545","4.8805510103702545","4.8805510103702545","1.19142035394907","1.19142035394907","1.19142035394907","1","1","1","1.4890642212703824","1.4890642212703824","1.4890642212703824","1.1949800793081522","1.1949800793081522","1.1949800793081522","4.599967889487743","4.599967889487743","4.599967889487743"
"204","3.3407853357493877","3.3407853357493877","3.3407853357493877","2.82191464304924","2.82191464304924","2.82191464304924","2.697551194578409","2.697551194578409","2.697551194578409","1.253020342439413","1.253020342439413","1.253020342439413","3.715930737555027","3.715930737555027","3.715930737555027","1.169033519923687","1.169033519923687","1.169033519923687","1","1","1","1.5348345339298248","1.5348345339298248","1.5348345339298248","1.2550886888056993","1.2550886888056993","1.2550886888056993","3.55951776728034","3.55951776728034","3.55951776728034"
"205","6.259063005447388","6.259063005447388","6.259063005447388","4.568336334079504","4.568336334079504","4.568336334079504","3.71609029173851","3.71609029173851","3.71609029173851","1.2876010928303003","1.2876010928303003","1.2876010928303003","3.4007993526756763","3.4007993526756763","3.4007993526756763","1.2226777896285057","1.2226777896285057","1.2226777896285057","1","1","1","28.08857868798077","28.08857868798077","28.08857868798077","1.2214732263237238","1.2214732263237238","1.2214732263237238","2.938812129199505","2.938812129199505","2.938812129199505"
"206","4.111748356372118","4.111748356372118","4.111748356372118","2.823679570108652","2.823679570108652","2.823679570108652","2.1245740056037903","2.1245740056037903","2.1245740056037903","1.3114420138299465","1.3114420138299465","1.3114420138299465","4.031732961535454","4.031732961535454","4.031732961535454","1.2117869956418872","1.2117869956418872","1.2117869956418872","1","1","1","114.48801253922284","114.48801253922284","114.48801253922284","1.1640095859766006","1.1640095859766006","1.1640095859766006","3.11092796549201","3.11092796549201","3.11092796549201"
"207","4.413010358810425","4.413010358810425","4.413010358810425","2.8187943175435066","2.8187943175435066","2.8187943175435066","4.084129422903061","4.084129422903061","4.084129422903061","1.2024166453629732","1.2024166453629732","1.2024166453629732","3.993942327797413","3.993942327797413","3.993942327797413","1.196408636868","1.196408636868","1.196408636868","1","1","1","2.060998228378594","2.060998228378594","2.060998228378594","1.240278460085392","1.240278460085392","1.240278460085392","4.613638836890459","4.613638836890459","4.613638836890459"
"208","7.2587057910859585","7.2587057910859585","7.2587057910859585","4.633405979722738","4.633405979722738","4.633405979722738","2.0435423739254475","2.0435423739254475","2.0435423739254475","1.278860591351986","1.278860591351986","1.278860591351986","5.190358933061361","5.190358933061361","5.190358933061361","1.3985745068639517","1.3985745068639517","1.3985745068639517","1","1","1","295.13648119196296","295.13648119196296","295.13648119196296","1.237483287230134","1.237483287230134","1.237483287230134","3.618825603276491","3.618825603276491","3.618825603276491"
"209","2.4197628796100616","2.4197628796100616","2.4197628796100616","3.2283757142722607","3.2283757142722607","3.2283757142722607","2.3347145281732082","2.3347145281732082","2.3347145281732082","1.371617916971445","1.371617916971445","1.371617916971445","6.039621356874704","6.039621356874704","6.039621356874704","379.22298064269125","379.22298064269125","379.22298064269125","1","1","1","74.2481680335477","74.2481680335477","74.2481680335477","1.2358278427273035","1.2358278427273035","1.2358278427273035","3.694307703524828","3.694307703524828","3.694307703524828"
"210","2.1791058629751205","2.1791058629751205","2.1791058629751205","2.6152725107967854","2.6152725107967854","2.6152725107967854","2.216459456831217","2.216459456831217","2.216459456831217","1.3829996641725302","1.3829996641725302","1.3829996641725302","4.338284447789192","4.338284447789192","4.338284447789192","1.1231907149776816","1.1231907149776816","1.1231907149776816","1","1","1","3340.0904886899516","3340.0904886899516","3340.0904886899516","1.1942237224429846","1.1942237224429846","1.1942237224429846","3.0821531005203724","3.0821531005203724","3.0821531005203724"
"211","2.030599780380726","2.030599780380726","2.030599780380726","3.993395298719406","3.993395298719406","3.993395298719406","2.357607986778021","2.357607986778021","2.357607986778021","1.227585557848215","1.227585557848215","1.227585557848215","6.609157085418701","6.609157085418701","6.609157085418701","1.1990489661693573","1.1990489661693573","1.1990489661693573","1","1","1","112.14827471598983","112.14827471598983","112.14827471598983","1.2737729400396347","1.2737729400396347","1.2737729400396347","3.3516742438077927","3.3516742438077927","3.3516742438077927"
"212","7.598600786179304","7.598600786179304","7.598600786179304","3.0838099755346775","3.0838099755346775","3.0838099755346775","2.7055005468428135","2.7055005468428135","2.7055005468428135","1.3252766281366348","1.3252766281366348","1.3252766281366348","4.9218264520168304","4.9218264520168304","4.9218264520168304","1.1727013997733593","1.1727013997733593","1.1727013997733593","1","1","1","2.521883320994675","2.521883320994675","2.521883320994675","1.4299416057765484","1.4299416057765484","1.4299416057765484","4.0018391869962215","4.0018391869962215","4.0018391869962215"
"213","3.3188599348068237","3.3188599348068237","3.3188599348068237","3.057427439838648","3.057427439838648","3.057427439838648","2.467112325131893","2.467112325131893","2.467112325131893","1.323923759162426","1.323923759162426","1.323923759162426","5.067937675863504","5.067937675863504","5.067937675863504","1.1908842725679278","1.1908842725679278","1.1908842725679278","1","1","1","10978.710651857778","10978.710651857778","10978.710651857778","1.1603303402662277","1.1603303402662277","1.1603303402662277","4.157869707792997","4.157869707792997","4.157869707792997"
"214","5.843498449772596","5.843498449772596","5.843498449772596","4.487441204488277","4.487441204488277","4.487441204488277","2.4974875785410404","2.4974875785410404","2.4974875785410404","1.2485138680785894","1.2485138680785894","1.2485138680785894","4.191206753253937","4.191206753253937","4.191206753253937","1.196984777227044","1.196984777227044","1.196984777227044","1","1","1","8.713092730380595","8.713092730380595","8.713092730380595","1.1875139828771353","1.1875139828771353","1.1875139828771353","3.2929142229259014","3.2929142229259014","3.2929142229259014"
"215","2.793701320886612","2.793701320886612","2.793701320886612","3.653516311198473","3.653516311198473","3.653516311198473","2.602065321058035","2.602065321058035","2.602065321058035","1.3159038610756397","1.3159038610756397","1.3159038610756397","5.039267461746931","5.039267461746931","5.039267461746931","1.1835999945178628","1.1835999945178628","1.1835999945178628","1","1","1","177.25118290167302","177.25118290167302","177.25118290167302","1.1838373560458422","1.1838373560458422","1.1838373560458422","3.519729360938072","3.519729360938072","3.519729360938072"
"216","2.34027923643589","2.34027923643589","2.34027923643589","4.079568516463041","4.079568516463041","4.079568516463041","3.101926952600479","3.101926952600479","3.101926952600479","1.3531653191894293","1.3531653191894293","1.3531653191894293","4.697045974433422","4.697045974433422","4.697045974433422","1.386539270170033","1.386539270170033","1.386539270170033","1","1","1","9.778347885236144","9.778347885236144","9.778347885236144","1.2335906326770782","1.2335906326770782","1.2335906326770782","4.653924968093634","4.653924968093634","4.653924968093634"
"217","3.5430066660046577","3.5430066660046577","3.5430066660046577","6.924641814082861","6.924641814082861","6.924641814082861","3.1091455444693565","3.1091455444693565","3.1091455444693565","1.3385961093008518","1.3385961093008518","1.3385961093008518","4.754829712212086","4.754829712212086","4.754829712212086","1.20891775470227","1.20891775470227","1.20891775470227","1","1","1","79.06485898606479","79.06485898606479","79.06485898606479","1.253708116710186","1.253708116710186","1.253708116710186","3.657942481338978","3.657942481338978","3.657942481338978"
"218","3.3755027540028095","3.3755027540028095","3.3755027540028095","3.1265300773084164","3.1265300773084164","3.1265300773084164","2.6186088919639587","2.6186088919639587","2.6186088919639587","1.4695293568074703","1.4695293568074703","1.4695293568074703","4.752008188515902","4.752008188515902","4.752008188515902","1.1362537359818816","1.1362537359818816","1.1362537359818816","1","1","1","1.8791271280497313","1.8791271280497313","1.8791271280497313","1.1939781364053488","1.1939781364053488","1.1939781364053488","3.5341849960386753","3.5341849960386753","3.5341849960386753"
"219","3.578084398061037","3.578084398061037","3.578084398061037","3.2305087968707085","3.2305087968707085","3.2305087968707085","2.928601946681738","2.928601946681738","2.928601946681738","1.3388401847332716","1.3388401847332716","1.3388401847332716","4.553515829145908","4.553515829145908","4.553515829145908","1.173714378848672","1.173714378848672","1.173714378848672","1","1","1","308.3646880239248","308.3646880239248","308.3646880239248","1.2214823961257935","1.2214823961257935","1.2214823961257935","10.363726396113634","10.363726396113634","10.363726396113634"
"220","3.516976658254862","3.516976658254862","3.516976658254862","3.10050980001688","3.10050980001688","3.10050980001688","3.280661780387163","3.280661780387163","3.280661780387163","1.2717921528965235","1.2717921528965235","1.2717921528965235","5.148239955306053","5.148239955306053","5.148239955306053","1.1510184835642576","1.1510184835642576","1.1510184835642576","1","1","1","21.980905967764556","21.980905967764556","21.980905967764556","1.236979866400361","1.236979866400361","1.236979866400361","5.432704374194145","5.432704374194145","5.432704374194145"
"221","2.111729234457016","2.111729234457016","2.111729234457016","2.7502612248063087","2.7502612248063087","2.7502612248063087","3.5316080413758755","3.5316080413758755","3.5316080413758755","1.325368894264102","1.325368894264102","1.325368894264102","3.725597456097603","3.725597456097603","3.725597456097603","1.1949927918612957","1.1949927918612957","1.1949927918612957","1","1","1","2.414230965077877","2.414230965077877","2.414230965077877","1.1724044978618622","1.1724044978618622","1.1724044978618622","5.210602011531591","5.210602011531591","5.210602011531591"
"222","3.8549275919795036","3.8549275919795036","3.8549275919795036","3.488230612128973","3.488230612128973","3.488230612128973","3.097402650862932","3.097402650862932","3.097402650862932","1.3968394473195076","1.3968394473195076","1.3968394473195076","3.952663403004408","3.952663403004408","3.952663403004408","1.1645718663930893","1.1645718663930893","1.1645718663930893","1","1","1","1.4668123861774802","1.4668123861774802","1.4668123861774802","1.2338992580771446","1.2338992580771446","1.2338992580771446","4.623159062117338","4.623159062117338","4.623159062117338"
"223","4.740190237760544","4.740190237760544","4.740190237760544","2.5393798649311066","2.5393798649311066","2.5393798649311066","2.6663508154451847","2.6663508154451847","2.6663508154451847","1.2973365280777216","1.2973365280777216","1.2973365280777216","3.0946518927812576","3.0946518927812576","3.0946518927812576","1.4249268854036927","1.4249268854036927","1.4249268854036927","1","1","1","2.1366899609565735","2.1366899609565735","2.1366899609565735","1.3171087838709354","1.3171087838709354","1.3171087838709354","8.159367334097624","8.159367334097624","8.159367334097624"
"224","5.396875888109207","5.396875888109207","5.396875888109207","6.328403685241938","6.328403685241938","6.328403685241938","2.9433710873126984","2.9433710873126984","2.9433710873126984","1.2477666456252337","1.2477666456252337","1.2477666456252337","3.7384059950709343","3.7384059950709343","3.7384059950709343","1.37988178152591","1.37988178152591","1.37988178152591","1","1","1","1092.6694019902498","1092.6694019902498","1092.6694019902498","1.26244836486876","1.26244836486876","1.26244836486876","6.305285766720772","6.305285766720772","6.305285766720772"
"225","3.308579545468092","3.308579545468092","3.308579545468092","2.931945890188217","2.931945890188217","2.931945890188217","3.4167270436882973","3.4167270436882973","3.4167270436882973","1.2741665076464415","1.2741665076464415","1.2741665076464415","4.4057147689163685","4.4057147689163685","4.4057147689163685","1.3177779903635383","1.3177779903635383","1.3177779903635383","1","1","1","1.535906339995563","1.535906339995563","1.535906339995563","1.296254001557827","1.296254001557827","1.296254001557827","4.686560954898596","4.686560954898596","4.686560954898596"
"226","2.9517004750669003","2.9517004750669003","2.9517004750669003","3.44195494428277","3.44195494428277","3.44195494428277","3.339822217822075","3.339822217822075","3.339822217822075","1.350519072264433","1.350519072264433","1.350519072264433","5.194158796221018","5.194158796221018","5.194158796221018","1.326470802538097","1.326470802538097","1.326470802538097","1","1","1","3.9145136512815952","3.9145136512815952","3.9145136512815952","1.1971075311303139","1.1971075311303139","1.1971075311303139","3.6109685637056828","3.6109685637056828","3.6109685637056828"
"227","2.9490187279880047","2.9490187279880047","2.9490187279880047","3.305038135498762","3.305038135498762","3.305038135498762","3.136851154267788","3.136851154267788","3.136851154267788","1.3401331882923841","1.3401331882923841","1.3401331882923841","7.160868771374226","7.160868771374226","7.160868771374226","1.2873025918379426","1.2873025918379426","1.2873025918379426","1","1","1","3.2523833084851503","3.2523833084851503","3.2523833084851503","1.1807158719748259","1.1807158719748259","1.1807158719748259","6.899718940258026","6.899718940258026","6.899718940258026"
"228","4.074624020606279","4.074624020606279","4.074624020606279","4.484007623046637","4.484007623046637","4.484007623046637","3.048554953187704","3.048554953187704","3.048554953187704","1.3112730626016855","1.3112730626016855","1.3112730626016855","4.9005442932248116","4.9005442932248116","4.9005442932248116","1.1570695349946618","1.1570695349946618","1.1570695349946618","1","1","1","3.8331372113898396","3.8331372113898396","3.8331372113898396","1.1993037406355143","1.1993037406355143","1.1993037406355143","3.6768726259469986","3.6768726259469986","3.6768726259469986"
"229","3.808107402175665","3.808107402175665","3.808107402175665","4.240750070661306","4.240750070661306","4.240750070661306","4.28897400945425","4.28897400945425","4.28897400945425","1.2752050794661045","1.2752050794661045","1.2752050794661045","4.360360499471426","4.360360499471426","4.360360499471426","1.2488124389201403","1.2488124389201403","1.2488124389201403","1","1","1","15766.242196610197","15766.242196610197","15766.242196610197","1.1596002485603094","1.1596002485603094","1.1596002485603094","7.397972319275141","7.397972319275141","7.397972319275141"
"230","5.66780698671937","5.66780698671937","5.66780698671937","2.8426261581480503","2.8426261581480503","2.8426261581480503","3.3108395785093307","3.3108395785093307","3.3108395785093307","1.37116639316082","1.37116639316082","1.37116639316082","6.386504136025906","6.386504136025906","6.386504136025906","1.2002900410443544","1.2002900410443544","1.2002900410443544","1","1","1","2.656072501093149","2.656072501093149","2.656072501093149","1.2122309617698193","1.2122309617698193","1.2122309617698193","6.454117584973574","6.454117584973574","6.454117584973574"
"231","3.9407780319452286","3.9407780319452286","3.9407780319452286","4.102110840380192","4.102110840380192","4.102110840380192","3.305748403072357","3.305748403072357","3.305748403072357","1.3344126734882593","1.3344126734882593","1.3344126734882593","5.5840439312160015","5.5840439312160015","5.5840439312160015","1.194579305127263","1.194579305127263","1.194579305127263","1","1","1","3.963456181809306","3.963456181809306","3.963456181809306","1.667271539568901","1.667271539568901","1.667271539568901","13.427246745675802","13.427246745675802","13.427246745675802"
"232","3.4872375018894672","3.4872375018894672","3.4872375018894672","3.311968695372343","3.311968695372343","3.311968695372343","2.8910212628543377","2.8910212628543377","2.8910212628543377","1.2629516031593084","1.2629516031593084","1.2629516031593084","4.24636859446764","4.24636859446764","4.24636859446764","2.529282946139574","2.529282946139574","2.529282946139574","1","1","1","1.770282474346459","1.770282474346459","1.770282474346459","1.200453758239746","1.200453758239746","1.200453758239746","4.830272916704416","4.830272916704416","4.830272916704416"
"233","5.515188664197922","5.515188664197922","5.515188664197922","4.497550293803215","4.497550293803215","4.497550293803215","4.280509479343891","4.280509479343891","4.280509479343891","1.2989479806274176","1.2989479806274176","1.2989479806274176","5.85678781196475","5.85678781196475","5.85678781196475","1.307537753134966","1.307537753134966","1.307537753134966","1","1","1","2.0160070108249784","2.0160070108249784","2.0160070108249784","1.1944222562015057","1.1944222562015057","1.1944222562015057","4.481922313570976","4.481922313570976","4.481922313570976"
"234","7.140994254499674","7.140994254499674","7.140994254499674","3.6988436095416546","3.6988436095416546","3.6988436095416546","4.5688230618834496","4.5688230618834496","4.5688230618834496","1.3677509222179651","1.3677509222179651","1.3677509222179651","5.376154724508524","5.376154724508524","5.376154724508524","1.276516130194068","1.276516130194068","1.276516130194068","1","1","1","565.1467120284215","565.1467120284215","565.1467120284215","1.2149276211857796","1.2149276211857796","1.2149276211857796","13.176899671554565","13.176899671554565","13.176899671554565"
